clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
51311,Tamara,Marković,Ž,1980-01-23,clan-51311@seds.data,2017-03-16
51312,Marija,Pavlović,Ž,1998-09-24,clan-51312@seds.data,2017-09-01
51313,Milan,Stojanović,M,1970-08-16,clan-51313@seds.data,2017-02-05
51314,Stefan,Stojanović,M,1960-03-03,clan-51314@seds.data,2016-08-28
51315,Tamara,Petrović,Ž,1960-03-13,clan-51315@seds.data,2017-05-21
51316,Ana,Pavlović,Ž,1998-11-27,clan-51316@seds.data,2016-07-18
51318,Jelena,Marković,Ž,1970-08-29,clan-51318@seds.data,2017-07-06
51319,Aleksandar,Stojanović,M,1998-05-01,clan-51319@seds.data,2018-01-07
51320,Ana,Ilić,Ž,1998-07-21,clan-51320@seds.data,2016-07-10
51321,Tamara,Jovanović,Ž,1998-11-24,clan-51321@seds.data,2017-11-07
51322,Nikola,Marković,M,1960-03-27,clan-51322@seds.data,2018-03-11
51323,Tamara,Pavlović,Ž,1998-08-27,clan-51323@seds.data,2016-07-15
51324,Marija,Stojanović,Ž,1960-06-30,clan-51324@seds.data,2018-05-21
51325,Ivana,Pavlović,Ž,1960-12-28,clan-51325@seds.data,2018-07-23
51326,Tamara,Marković,Ž,1998-05-20,clan-51326@seds.data,2016-12-08
51327,Milica,Petrović,Ž,1990-07-17,clan-51327@seds.data,2017-11-24
51328,Tamara,Ilić,Ž,1998-12-31,clan-51328@seds.data,2017-01-12
51329,Ivana,Pavlović,Ž,1990-11-21,clan-51329@seds.data,2017-03-29
51331,Jelena,Pavlović,Ž,1998-07-31,clan-51331@seds.data,2017-04-12
51332,Jelena,Ilić,Ž,1980-03-16,clan-51332@seds.data,2016-06-18
51333,Stefan,Jovanović,M,1998-10-29,clan-51333@seds.data,2017-03-25
51334,Milan,Petrović,M,1990-08-14,clan-51334@seds.data,2017-07-07
51335,Milan,Jovanović,M,1980-08-10,clan-51335@seds.data,2016-10-17
51337,Marija,Nikolić,Ž,1998-02-26,clan-51337@seds.data,2016-05-12
51338,Milica,Jovanović,Ž,1990-08-18,clan-51338@seds.data,2016-03-05
51339,Marija,Pavlović,Ž,1998-03-04,clan-51339@seds.data,2018-01-07
51340,Ana,Nikolić,Ž,1998-06-04,clan-51340@seds.data,2017-08-26
51341,Ana,Pavlović,Ž,1998-09-19,clan-51341@seds.data,2018-10-29
51342,Nikola,Stojanović,M,1999-01-04,clan-51342@seds.data,2017-08-08
51343,Jelena,Petrović,Ž,1998-03-05,clan-51343@seds.data,2017-04-16
51344,Milica,Jovanović,Ž,1980-05-12,clan-51344@seds.data,2017-06-01
51345,Luka,Stojanović,M,1998-05-26,clan-51345@seds.data,2017-04-28
51346,Aleksandar,Jovanović,M,1990-12-27,clan-51346@seds.data,2018-04-12
51347,Tamara,Ilić,Ž,1998-03-16,clan-51347@seds.data,2017-03-08
51348,Marko,Pavlović,M,1998-01-26,clan-51348@seds.data,2016-09-20
51349,Aleksandar,Pavlović,M,1990-02-08,clan-51349@seds.data,2017-04-12
51350,Marija,Petrović,Ž,1951-10-16,clan-51350@seds.data,2017-08-14
51351,Milan,Nikolić,M,1998-10-28,clan-51351@seds.data,2017-06-11
51354,Luka,Stojanović,M,1998-03-24,clan-51354@seds.data,2016-10-27
51355,Marija,Nikolić,Ž,1998-12-03,clan-51355@seds.data,2016-04-11
51356,Nikola,Ilić,N,1951-07-14,clan-51356@seds.data,2017-10-25
51357,Ivana,Ilić,Ž,1999-01-04,clan-51357@seds.data,2017-03-20
51358,Marija,Ilić,Ž,1990-06-12,clan-51358@seds.data,2017-10-14
51359,Nikola,Jovanović,M,1960-01-25,clan-51359@seds.data,2017-12-18
51360,Ana,Marković,Ž,1952-01-04,clan-51360@seds.data,2017-06-07
51361,Ivana,Ilić,Ž,1980-04-13,clan-51361@seds.data,2016-10-07
51362,Marija,Marković,Ž,1970-06-05,clan-51362@seds.data,2016-07-08
51363,Milica,Pavlović,Ž,1960-09-03,clan-51363@seds.data,2017-03-27
51364,Ivana,Petrović,Ž,1980-08-10,clan-51364@seds.data,2017-10-22
51365,Marija,Marković,Ž,1998-08-01,clan-51365@seds.data,2016-07-08
51367,Stefan,Nikolić,M,1980-02-29,clan-51367@seds.data,2016-10-04
51368,Aleksandar,Jovanović,M,1990-09-12,clan-51368@seds.data,2017-07-16
51369,Marija,Marković,Ž,1990-03-08,clan-51369@seds.data,2016-09-17
51370,Milica,Pavlović,Ž,1999-01-03,clan-51370@seds.data,2017-12-05
51371,Ana,Petrović,Ž,1960-11-25,clan-51371@seds.data,2017-03-02
51372,Jelena,Jovanović,Ž,1998-06-16,clan-51372@seds.data,2017-11-04
51373,Marko,Pavlović,M,1952-01-12,clan-51373@seds.data,2017-05-03
51374,Stefan,Pavlović,M,1998-01-08,clan-51374@seds.data,2017-03-28
51375,Jelena,Nikolić,Ž,1990-01-11,clan-51375@seds.data,2016-12-06
51376,Ivana,Marković,Ž,1990-01-25,clan-51376@seds.data,2016-07-02
51377,Milan,Stojanović,M,1951-03-07,clan-51377@seds.data,2017-01-31
51378,Aleksandar,Stojanović,N,1990-04-25,clan-51378@seds.data,2017-10-16
51379,Milan,Pavlović,M,1998-07-26,clan-51379@seds.data,2018-03-02
51380,Marko,Ilić,M,1970-09-22,clan-51380@seds.data,2017-07-10
51381,Marija,Nikolić,Ž,1960-04-21,clan-51381@seds.data,2017-06-10
51382,Marija,Pavlović,Ž,1998-11-29,clan-51382@seds.data,2016-05-06
51384,Ana,Stojanović,Ž,1960-08-14,clan-51384@seds.data,2016-07-27
51385,Milica,Pavlović,Ž,1990-10-23,clan-51385@seds.data,2018-02-05
51386,Milica,Stojanović,Ž,1998-09-29,clan-51386@seds.data,2018-12-02
51387,Tamara,Marković,Ž,1990-11-24,clan-51387@seds.data,2016-09-08
51388,Jelena,Ilić,Ž,1960-10-15,clan-51388@seds.data,2018-01-28
51389,Stefan,Pavlović,M,1998-02-26,clan-51389@seds.data,2016-08-14
51390,Jelena,Marković,Ž,1951-03-20,clan-51390@seds.data,2016-01-24
51391,Tamara,Stojanović,Ž,1998-03-01,clan-51391@seds.data,2016-07-14
51392,Ivana,Jovanović,Ž,1998-02-25,clan-51392@seds.data,2017-10-10
51394,Tamara,Ilić,Ž,1998-01-19,clan-51394@seds.data,2017-10-03
51395,Marija,Ilić,Ž,1990-11-11,clan-51395@seds.data,2017-08-22
51397,Luka,Marković,M,1951-12-06,clan-51397@seds.data,2017-01-24
51398,Aleksandar,Marković,M,1998-04-07,clan-51398@seds.data,2017-04-12
51399,Luka,Jovanović,M,1980-05-25,clan-51399@seds.data,2017-08-31
51400,Marija,Ilić,Ž,1990-03-08,clan-51400@seds.data,2017-12-05
51401,Marija,Stojanović,Ž,1970-12-01,clan-51401@seds.data,2016-11-18
51402,Luka,Ilić,M,1970-03-12,clan-51402@seds.data,2017-03-29
51403,Tamara,Jovanović,Ž,1990-03-01,clan-51403@seds.data,2017-05-10
51404,Aleksandar,Marković,M,1990-05-26,clan-51404@seds.data,2017-08-19
51405,Marija,Nikolić,Ž,1980-02-23,clan-51405@seds.data,2018-01-04
51406,Ivana,Petrović,Ž,1990-02-05,clan-51406@seds.data,2016-07-04
51407,Milica,Stojanović,Ž,1960-01-21,clan-51407@seds.data,2017-03-25
51408,Ana,Jovanović,Ž,1990-07-31,clan-51408@seds.data,2016-06-06
51409,Jelena,Marković,Ž,1961-01-14,clan-51409@seds.data,2016-03-01
51410,Milica,Marković,Ž,1998-12-10,clan-51410@seds.data,2016-02-26
51411,Marko,Marković,M,1998-12-22,clan-51411@seds.data,2016-09-13
51412,Milica,Stojanović,Ž,1990-07-25,clan-51412@seds.data,2016-10-31
51413,Ana,Nikolić,Ž,1960-03-07,clan-51413@seds.data,2016-10-23
51414,Jelena,Pavlović,Ž,1998-02-14,clan-51414@seds.data,2016-07-10
51415,Ivana,Nikolić,Ž,1998-02-14,clan-51415@seds.data,2019-01-13
51416,Stefan,Stojanović,M,1990-10-20,clan-51416@seds.data,2017-06-25
51417,Marko,Ilić,M,1998-07-26,clan-51417@seds.data,2017-09-30
51418,Nikola,Pavlović,M,1990-02-25,clan-51418@seds.data,2018-04-07
51419,Marko,Jovanović,M,1980-08-06,clan-51419@seds.data,2017-09-24
51420,Marija,Ilić,Ž,1960-11-29,clan-51420@seds.data,2016-04-15
51421,Marija,Stojanović,Ž,1961-01-04,clan-51421@seds.data,2016-10-20
51422,Aleksandar,Jovanović,M,1960-06-15,clan-51422@seds.data,2018-01-24
51423,Luka,Petrović,M,1998-05-13,clan-51423@seds.data,2017-05-16
51424,Marija,Marković,Ž,1998-07-31,clan-51424@seds.data,2016-01-10
51425,Ana,Jovanović,Ž,1990-11-10,clan-51425@seds.data,2017-08-20
51426,Milan,Jovanović,M,1998-11-17,clan-51426@seds.data,2017-07-26
51427,Marko,Pavlović,M,1998-02-05,clan-51427@seds.data,2016-12-12
51428,Milan,Nikolić,M,1960-08-03,clan-51428@seds.data,2018-01-14
51429,Nikola,Petrović,M,1970-09-10,clan-51429@seds.data,2016-05-14
51430,Marija,Ilić,Ž,1990-05-10,clan-51430@seds.data,2017-09-19
51431,Marija,Jovanović,Ž,1998-02-21,clan-51431@seds.data,2016-05-25
51432,Stefan,Stojanović,M,1990-05-16,clan-51432@seds.data,2016-05-07
51433,Milica,Ilić,Ž,1998-06-23,clan-51433@seds.data,2017-02-13
51434,Jelena,Pavlović,N,1980-06-06,clan-51434@seds.data,2017-02-10
51435,Ivana,Ilić,N,1998-07-11,clan-51435@seds.data,2017-03-13
51436,Milica,Nikolić,Ž,1960-12-04,clan-51436@seds.data,2019-10-29
51437,Milica,Stojanović,Ž,1980-03-22,clan-51437@seds.data,2016-07-05
51438,Ivana,Ilić,Ž,1998-07-11,clan-51438@seds.data,2016-08-19
51439,Ivana,Ilić,Ž,1998-10-28,clan-51439@seds.data,2017-11-29
51440,Ivana,Jovanović,Ž,1970-07-07,clan-51440@seds.data,2017-11-14
51441,Milica,Stojanović,Ž,1990-07-24,clan-51441@seds.data,2017-05-20
51442,Ivana,Nikolić,Ž,1998-02-26,clan-51442@seds.data,2017-04-09
51443,Ivana,Pavlović,Ž,1998-01-26,clan-51443@seds.data,2017-01-31
51444,Ana,Marković,Ž,1980-12-12,clan-51444@seds.data,2017-11-21
51445,Ivana,Marković,Ž,1998-03-17,clan-51445@seds.data,2017-06-21
51446,Milan,Petrović,M,1980-08-09,clan-51446@seds.data,2017-06-24
51447,Milica,Nikolić,Ž,1970-12-10,clan-51447@seds.data,2017-06-17
51448,Ivana,Marković,Ž,1991-01-02,clan-51448@seds.data,2017-08-17
51449,Marija,Nikolić,Ž,1970-06-06,clan-51449@seds.data,2018-03-27
51450,Jelena,Stojanović,Ž,1960-04-26,clan-51450@seds.data,2016-11-10
51452,Milica,Jovanović,Ž,1998-06-05,clan-51452@seds.data,2019-07-25
51453,Marija,Ilić,Ž,1960-02-29,clan-51453@seds.data,2017-06-20
51454,Ivana,Marković,Ž,1980-10-30,clan-51454@seds.data,2017-09-02
51455,Ana,Nikolić,Ž,1998-02-17,clan-51455@seds.data,2017-09-05
51456,Jelena,Ilić,Ž,1970-10-26,clan-51456@seds.data,2017-03-30
51457,Milica,Jovanović,Ž,1971-01-12,clan-51457@seds.data,2018-03-01
51458,Jelena,Ilić,Ž,1998-05-05,clan-51458@seds.data,2017-10-30
51460,Nikola,Nikolić,M,1998-12-30,clan-51460@seds.data,2016-06-01
51461,Milica,Nikolić,Ž,1970-07-23,clan-51461@seds.data,2016-06-15
51462,Milan,Petrović,M,1960-10-27,clan-51462@seds.data,2017-11-08
51464,Stefan,Ilić,M,1998-01-30,clan-51464@seds.data,2016-05-31
51465,Milan,Ilić,M,1998-08-07,clan-51465@seds.data,2016-11-09
51466,Tamara,Stojanović,Ž,1990-01-15,clan-51466@seds.data,2017-09-06
51467,Milica,Stojanović,Ž,1960-12-01,clan-51467@seds.data,2017-11-06
51468,Milica,Nikolić,Ž,1998-09-26,clan-51468@seds.data,2016-04-05
51469,Milica,Jovanović,Ž,1990-04-02,clan-51469@seds.data,2017-02-20
51470,Jelena,Marković,Ž,1960-01-29,clan-51470@seds.data,2017-12-13
51471,Ivana,Marković,Ž,1998-03-16,clan-51471@seds.data,2017-12-20
51472,Jelena,Ilić,Ž,1960-01-19,clan-51472@seds.data,2017-10-13
51473,Jelena,Nikolić,Ž,1980-11-24,clan-51473@seds.data,2016-06-28
51474,Milan,Stojanović,M,1990-01-12,clan-51474@seds.data,2018-08-04
51475,Marija,Petrović,Ž,1998-10-05,clan-51475@seds.data,2017-02-26
51476,Milica,Petrović,Ž,1980-10-28,clan-51476@seds.data,2017-11-10
51477,Luka,Marković,M,1990-03-06,clan-51477@seds.data,2016-01-16
51478,Ivana,Petrović,Ž,1960-03-03,clan-51478@seds.data,2016-03-11
51479,Milica,Pavlović,Ž,1998-06-08,clan-51479@seds.data,2018-01-24
51480,Nikola,Marković,M,1998-10-03,clan-51480@seds.data,2017-06-27
51481,Milan,Petrović,M,1980-08-27,clan-51481@seds.data,2016-03-08
51482,Ivana,Jovanović,Ž,1980-03-05,clan-51482@seds.data,2016-09-21
51483,Aleksandar,Stojanović,M,1980-10-16,clan-51483@seds.data,2017-02-14
51484,Milica,Marković,Ž,1998-08-16,clan-51484@seds.data,2016-12-10
51485,Jelena,Jovanović,Ž,1998-07-18,clan-51485@seds.data,2017-01-12
51486,Marija,Jovanović,Ž,1990-01-09,clan-51486@seds.data,2016-08-10
51487,Marko,Marković,M,1998-04-04,clan-51487@seds.data,2016-12-08
51488,Tamara,Jovanović,Ž,1980-06-17,clan-51488@seds.data,2016-09-01
51489,Marko,Marković,M,1998-04-28,clan-51489@seds.data,2016-11-04
51490,Ivana,Marković,Ž,1998-09-13,clan-51490@seds.data,2016-10-27
51491,Marko,Stojanović,M,1990-08-18,clan-51491@seds.data,2017-05-02
51493,Ana,Stojanović,Ž,1998-04-15,clan-51493@seds.data,2017-01-13
51494,Marija,Nikolić,Ž,1998-04-14,clan-51494@seds.data,2017-07-31
51495,Jelena,Stojanović,Ž,1990-10-11,clan-51495@seds.data,2016-04-04
51496,Marko,Pavlović,M,1998-09-11,clan-51496@seds.data,2017-05-07
51497,Milica,Marković,Ž,1951-04-15,clan-51497@seds.data,2016-03-25
51498,Stefan,Ilić,M,1970-03-28,clan-51498@seds.data,2017-06-10
51499,Ivana,Pavlović,Ž,1990-10-22,clan-51499@seds.data,2016-06-11
51500,Jelena,Ilić,Ž,1960-06-09,clan-51500@seds.data,2017-10-25
51501,Milan,Ilić,M,1970-04-20,clan-51501@seds.data,2018-04-16
51502,Ana,Ilić,Ž,1980-07-11,clan-51502@seds.data,2016-09-29
51503,Marija,Petrović,Ž,1998-05-15,clan-51503@seds.data,2017-02-14
51504,Ivana,Marković,Ž,1951-10-14,clan-51504@seds.data,2016-09-13
51505,Ana,Marković,Ž,1961-01-13,clan-51505@seds.data,2017-09-28
51506,Jelena,Nikolić,Ž,1980-09-10,clan-51506@seds.data,2017-03-22
51507,Marko,Petrović,M,1980-04-29,clan-51507@seds.data,2019-05-08
51508,Stefan,Petrović,M,1990-09-19,clan-51508@seds.data,2016-12-23
51509,Milica,Pavlović,Ž,1998-07-28,clan-51509@seds.data,2019-07-05
51510,Aleksandar,Ilić,M,1990-09-18,clan-51510@seds.data,2017-03-17
51511,Marko,Pavlović,N,1998-10-18,clan-51511@seds.data,2016-03-04
51512,Milica,Nikolić,Ž,1998-11-06,clan-51512@seds.data,2017-11-12
51513,Stefan,Ilić,M,1998-05-13,clan-51513@seds.data,2017-10-12
51514,Tamara,Ilić,Ž,1990-11-09,clan-51514@seds.data,2017-09-06
51515,Milica,Pavlović,Ž,1970-10-19,clan-51515@seds.data,2017-06-09
51516,Tamara,Pavlović,Ž,1990-05-05,clan-51516@seds.data,2016-04-30
51517,Stefan,Pavlović,M,1990-10-27,clan-51517@seds.data,2017-09-22
51518,Stefan,Pavlović,M,1990-09-26,clan-51518@seds.data,2016-06-30
51519,Nikola,Marković,M,1960-07-23,clan-51519@seds.data,2017-01-12
51520,Ana,Jovanović,Ž,1990-09-15,clan-51520@seds.data,2016-09-27
51521,Jelena,Nikolić,Ž,1951-12-11,clan-51521@seds.data,2017-10-31
51522,Jelena,Marković,Ž,1970-01-27,clan-51522@seds.data,2018-02-05
51523,Ana,Marković,Ž,1998-05-31,clan-51523@seds.data,2017-10-08
51524,Nikola,Ilić,M,1998-09-03,clan-51524@seds.data,2017-06-05
51525,Milica,Nikolić,Ž,1998-03-21,clan-51525@seds.data,2016-03-22
51526,Ana,Stojanović,Ž,1998-04-04,clan-51526@seds.data,2016-07-10
51527,Tamara,Pavlović,Ž,1998-04-25,clan-51527@seds.data,2018-05-08
51528,Ana,Marković,Ž,1960-04-06,clan-51528@seds.data,2016-06-04
51529,Marija,Petrović,Ž,1951-10-26,clan-51529@seds.data,2016-06-30
51531,Tamara,Petrović,Ž,1980-05-16,clan-51531@seds.data,2017-07-01
51532,Stefan,Pavlović,M,1990-02-28,clan-51532@seds.data,2018-06-06
51533,Nikola,Marković,M,1998-02-24,clan-51533@seds.data,2016-07-08
51534,Milica,Ilić,Ž,1998-09-11,clan-51534@seds.data,2016-04-06
51535,Ivana,Stojanović,Ž,1980-07-09,clan-51535@seds.data,2016-06-04
51536,Milica,Jovanović,Ž,1990-06-18,clan-51536@seds.data,2017-07-16
51537,Nikola,Jovanović,M,1998-06-15,clan-51537@seds.data,2016-07-20
51538,Jelena,Marković,Ž,1998-05-01,clan-51538@seds.data,2016-07-05
51540,Marija,Marković,Ž,1990-10-02,clan-51540@seds.data,2017-03-26
51541,Ivana,Stojanović,Ž,1998-11-27,clan-51541@seds.data,2018-06-09
51542,Stefan,Nikolić,M,1980-01-17,clan-51542@seds.data,2016-10-17
51544,Tamara,Stojanović,Ž,1998-10-13,clan-51544@seds.data,2016-12-04
51545,Aleksandar,Marković,M,1960-10-18,clan-51545@seds.data,2016-07-27
51546,Tamara,Petrović,Ž,1990-08-18,clan-51546@seds.data,2017-12-10
51547,Marija,Nikolić,Ž,1970-12-02,clan-51547@seds.data,2017-08-04
51548,Marija,Marković,Ž,1970-10-04,clan-51548@seds.data,2017-09-04
51549,Ivana,Petrović,Ž,1999-01-03,clan-51549@seds.data,2017-11-04
51551,Jelena,Nikolić,Ž,1990-08-07,clan-51551@seds.data,2017-07-20
51553,Milica,Petrović,Ž,1981-01-01,clan-51553@seds.data,2017-05-08
51554,Ivana,Petrović,Ž,1998-06-09,clan-51554@seds.data,2016-10-13
51555,Marko,Ilić,M,1998-05-06,clan-51555@seds.data,2016-11-11
51556,Nikola,Nikolić,M,1998-01-21,clan-51556@seds.data,2016-10-27
51557,Milica,Jovanović,Ž,1990-05-14,clan-51557@seds.data,2017-05-22
51558,Milica,Petrović,Ž,1960-08-13,clan-51558@seds.data,2016-10-22
51559,Aleksandar,Petrović,M,1998-10-12,clan-51559@seds.data,2018-09-01
51560,Marija,Marković,Ž,1960-11-05,clan-51560@seds.data,2017-02-16
51561,Ana,Marković,Ž,1990-02-09,clan-51561@seds.data,2017-01-31
51562,Ivana,Nikolić,Ž,1998-02-07,clan-51562@seds.data,2016-05-07
51563,Milica,Petrović,Ž,1998-03-10,clan-51563@seds.data,2017-06-12
51564,Milica,Stojanović,Ž,1970-11-28,clan-51564@seds.data,2018-03-11
51565,Ivana,Marković,Ž,1980-12-27,clan-51565@seds.data,2017-02-20
51567,Ana,Petrović,Ž,1980-03-23,clan-51567@seds.data,2017-01-29
51568,Milan,Marković,M,1998-11-17,clan-51568@seds.data,2017-08-31
51571,Jelena,Petrović,Ž,1998-12-02,clan-51571@seds.data,2017-06-28
51573,Marija,Ilić,Ž,1990-10-16,clan-51573@seds.data,2018-10-14
51574,Tamara,Stojanović,Ž,1998-08-03,clan-51574@seds.data,2016-02-29
51575,Ivana,Pavlović,Ž,1990-11-15,clan-51575@seds.data,2017-07-27
51576,Ivana,Jovanović,Ž,1998-11-10,clan-51576@seds.data,2017-03-17
51577,Ivana,Jovanović,Ž,1998-11-13,clan-51577@seds.data,2017-12-13
51578,Ivana,Jovanović,Ž,1998-12-29,clan-51578@seds.data,2018-07-14
51579,Nikola,Petrović,M,1998-12-20,clan-51579@seds.data,2017-06-22
51580,Milan,Petrović,M,1990-07-12,clan-51580@seds.data,2016-07-21
51581,Ivana,Nikolić,Ž,1998-12-23,clan-51581@seds.data,2017-07-27
51583,Marija,Pavlović,Ž,1990-12-04,clan-51583@seds.data,2017-05-24
51585,Ivana,Jovanović,Ž,1960-05-17,clan-51585@seds.data,2017-06-30
51586,Tamara,Pavlović,Ž,1990-08-14,clan-51586@seds.data,2016-08-06
51587,Milica,Nikolić,Ž,1970-01-27,clan-51587@seds.data,2016-11-04
51588,Jelena,Ilić,Ž,1998-11-16,clan-51588@seds.data,2017-11-23
51589,Milica,Jovanović,Ž,1998-03-26,clan-51589@seds.data,2017-03-24
51590,Milan,Pavlović,M,1980-07-05,clan-51590@seds.data,2017-02-24
51591,Ivana,Pavlović,Ž,1951-02-23,clan-51591@seds.data,2017-09-30
51592,Ana,Stojanović,Ž,1998-02-01,clan-51592@seds.data,2017-12-26
51594,Ivana,Nikolić,Ž,1990-03-17,clan-51594@seds.data,2017-03-13
51595,Nikola,Nikolić,M,1998-03-17,clan-51595@seds.data,2017-12-20
51596,Marija,Petrović,Ž,1998-03-12,clan-51596@seds.data,2017-05-25
51597,Ivana,Marković,Ž,1990-02-03,clan-51597@seds.data,2016-10-26
51598,Stefan,Petrović,M,1980-10-13,clan-51598@seds.data,2017-11-10
51599,Marija,Nikolić,Ž,1990-02-09,clan-51599@seds.data,2017-07-09
51600,Ivana,Stojanović,Ž,1998-11-18,clan-51600@seds.data,2017-12-15
51601,Milica,Nikolić,Ž,1951-03-01,clan-51601@seds.data,2017-06-06
51603,Marko,Ilić,M,1990-12-23,clan-51603@seds.data,2018-01-08
51604,Marija,Stojanović,Ž,1998-10-15,clan-51604@seds.data,2017-08-23
51605,Luka,Petrović,M,1960-08-01,clan-51605@seds.data,2018-05-12
51607,Ana,Marković,Ž,1998-02-14,clan-51607@seds.data,2017-04-26
51608,Ana,Jovanović,Ž,1980-08-05,clan-51608@seds.data,2017-03-08
51609,Ana,Nikolić,Ž,1990-05-14,clan-51609@seds.data,2017-10-27
51610,Ana,Pavlović,Ž,1998-05-27,clan-51610@seds.data,2018-01-22
51611,Milica,Stojanović,Ž,1970-12-14,clan-51611@seds.data,2017-07-03
51612,Ivana,Ilić,Ž,1990-06-12,clan-51612@seds.data,2017-04-12
51613,Ivana,Jovanović,N,1998-11-06,clan-51613@seds.data,2017-09-15
51614,Milan,Nikolić,M,1990-06-14,clan-51614@seds.data,2017-04-03
51616,Jelena,Petrović,Ž,1990-03-21,clan-51616@seds.data,2017-11-15
51617,Marija,Petrović,Ž,1960-09-01,clan-51617@seds.data,2016-11-17
51618,Milan,Marković,N,1980-07-25,clan-51618@seds.data,2017-11-01
51619,Tamara,Nikolić,Ž,1998-03-05,clan-51619@seds.data,2017-06-08
51620,Ana,Marković,Ž,1980-01-23,clan-51620@seds.data,2017-01-04
51621,Ivana,Pavlović,Ž,1998-12-28,clan-51621@seds.data,2016-03-15
51622,Milica,Nikolić,Ž,1960-10-01,clan-51622@seds.data,2017-05-11
51623,Milica,Stojanović,N,1998-05-06,clan-51623@seds.data,2016-07-11
51625,Jelena,Jovanović,Ž,1980-02-17,clan-51625@seds.data,2016-02-28
51626,Marija,Ilić,Ž,1990-08-29,clan-51626@seds.data,2017-04-17
51627,Ana,Jovanović,Ž,1990-08-11,clan-51627@seds.data,2018-02-14
51628,Milica,Nikolić,Ž,1998-06-28,clan-51628@seds.data,2017-08-21
51629,Milan,Jovanović,M,1990-09-15,clan-51629@seds.data,2017-05-28
51630,Stefan,Marković,M,1990-05-13,clan-51630@seds.data,2017-09-27
51631,Milan,Pavlović,M,1998-06-13,clan-51631@seds.data,2017-08-12
51632,Milica,Marković,Ž,1960-07-31,clan-51632@seds.data,2017-03-20
51633,Marija,Marković,Ž,1998-12-06,clan-51633@seds.data,2016-11-05
51636,Ana,Stojanović,Ž,1990-02-08,clan-51636@seds.data,2017-05-13
51637,Milan,Pavlović,M,1998-01-20,clan-51637@seds.data,2016-10-01
51638,Nikola,Jovanović,M,1990-07-24,clan-51638@seds.data,2016-02-09
51639,Marija,Pavlović,Ž,1998-02-02,clan-51639@seds.data,2016-03-05
51641,Marija,Jovanović,Ž,1990-03-15,clan-51641@seds.data,2016-06-19
51643,Jelena,Marković,Ž,1960-07-28,clan-51643@seds.data,2017-03-30
51644,Ana,Ilić,Ž,1980-09-17,clan-51644@seds.data,2017-05-13
51645,Milan,Ilić,M,1960-05-10,clan-51645@seds.data,2018-03-19
51646,Tamara,Jovanović,Ž,1990-09-26,clan-51646@seds.data,2016-06-10
51647,Tamara,Nikolić,Ž,1960-12-25,clan-51647@seds.data,2018-05-13
51648,Marko,Ilić,M,1980-05-14,clan-51648@seds.data,2016-08-06
51650,Marija,Stojanović,Ž,1970-02-04,clan-51650@seds.data,2016-09-17
51651,Ivana,Marković,Ž,1960-09-21,clan-51651@seds.data,2016-10-09
51652,Ivana,Stojanović,Ž,1998-04-20,clan-51652@seds.data,2016-05-13
51653,Ana,Ilić,Ž,1998-08-08,clan-51653@seds.data,2019-11-11
51654,Marija,Jovanović,Ž,1998-07-13,clan-51654@seds.data,2016-05-06
51655,Luka,Stojanović,M,1980-08-27,clan-51655@seds.data,2018-03-05
51656,Jelena,Petrović,Ž,1998-10-06,clan-51656@seds.data,2016-05-29
51657,Marko,Jovanović,M,1980-12-28,clan-51657@seds.data,2018-01-26
51658,Milica,Petrović,Ž,1998-05-04,clan-51658@seds.data,2016-09-23
51659,Ivana,Jovanović,Ž,1960-10-06,clan-51659@seds.data,2017-06-04
51660,Milica,Petrović,Ž,1998-04-16,clan-51660@seds.data,2018-01-20
51661,Ana,Marković,Ž,1998-03-15,clan-51661@seds.data,2016-12-12
51662,Marija,Nikolić,Ž,1970-10-16,clan-51662@seds.data,2017-08-14
51663,Milan,Pavlović,M,1960-05-03,clan-51663@seds.data,2016-09-14
51664,Marija,Petrović,Ž,1998-01-10,clan-51664@seds.data,2016-08-13
51665,Jelena,Marković,Ž,1998-08-03,clan-51665@seds.data,2017-10-28
51666,Aleksandar,Stojanović,M,1960-01-26,clan-51666@seds.data,2017-12-19
51667,Tamara,Pavlović,Ž,1990-08-24,clan-51667@seds.data,2018-03-06
51669,Tamara,Marković,Ž,1951-02-02,clan-51669@seds.data,2017-06-12
51670,Marija,Petrović,Ž,1980-04-27,clan-51670@seds.data,2016-11-24
51671,Ana,Stojanović,Ž,1990-06-11,clan-51671@seds.data,2016-03-21
51673,Luka,Petrović,M,1998-09-27,clan-51673@seds.data,2016-07-28
51674,Milica,Jovanović,Ž,1970-04-28,clan-51674@seds.data,2017-03-01
51675,Milan,Marković,M,1998-06-10,clan-51675@seds.data,2017-11-24
51676,Marija,Nikolić,Ž,1990-09-23,clan-51676@seds.data,2016-06-08
51677,Jelena,Stojanović,Ž,1998-06-23,clan-51677@seds.data,2016-08-12
51678,Stefan,Marković,M,1970-12-26,clan-51678@seds.data,2017-09-24
51679,Ana,Ilić,Ž,1998-03-23,clan-51679@seds.data,2017-08-08
51680,Aleksandar,Petrović,M,1998-09-07,clan-51680@seds.data,2016-03-04
51681,Aleksandar,Nikolić,M,1960-04-28,clan-51681@seds.data,2016-04-01
51682,Ivana,Marković,Ž,1951-05-30,clan-51682@seds.data,2016-12-21
51683,Tamara,Jovanović,Ž,1970-08-19,clan-51683@seds.data,2017-05-07
51685,Marija,Jovanović,Ž,1990-01-12,clan-51685@seds.data,2017-02-11
