clan_id,ime,prezime,pol,datum_rodjenja,email,datum_uclanjenja
147744,Nikola,Nikolić,M,1960-06-17,clan-147744@seds.data,2017-07-09
147745,Milica,Marković,Ž,1990-04-16,clan-147745@seds.data,2016-05-30
147747,Aleksandar,Nikolić,M,1951-03-09,clan-147747@seds.data,2018-03-22
147748,Jelena,Ilić,Ž,1981-01-02,clan-147748@seds.data,2016-07-26
147749,Tamara,Jovanović,Ž,1970-08-31,clan-147749@seds.data,2016-08-27
147750,Stefan,Stojanović,N,1960-09-02,clan-147750@seds.data,2018-01-18
147751,Nikola,Jovanović,M,1998-04-16,clan-147751@seds.data,2016-12-23
147752,Milica,Marković,Ž,1970-12-09,clan-147752@seds.data,2018-04-06
147753,Ivana,Petrović,Ž,1998-09-07,clan-147753@seds.data,2019-07-02
147754,Marija,Jovanović,Ž,1990-02-11,clan-147754@seds.data,2016-03-10
147755,Milan,Marković,M,1990-01-16,clan-147755@seds.data,2017-01-13
147756,Milan,Petrović,M,1998-07-12,clan-147756@seds.data,2019-03-15
147757,Tamara,Nikolić,Ž,1998-01-16,clan-147757@seds.data,2016-05-04
147758,Marija,Marković,Ž,1998-01-17,clan-147758@seds.data,2018-03-15
147759,Milica,Stojanović,Ž,1970-04-09,clan-147759@seds.data,2019-02-28
147760,Milica,Nikolić,Ž,1998-10-05,clan-147760@seds.data,2017-04-22
147761,Milan,Stojanović,M,1980-12-01,clan-147761@seds.data,2018-01-02
147762,Ivana,Pavlović,Ž,1951-12-17,clan-147762@seds.data,2017-04-29
147763,Luka,Pavlović,M,1980-06-04,clan-147763@seds.data,2016-08-11
147764,Stefan,Stojanović,M,1970-06-09,clan-147764@seds.data,2016-10-30
147765,Jelena,Ilić,Ž,1998-12-06,clan-147765@seds.data,2017-12-09
147766,Jelena,Petrović,Ž,1960-05-17,clan-147766@seds.data,2017-03-10
147768,Ana,Jovanović,Ž,1951-03-03,clan-147768@seds.data,2017-04-26
147769,Stefan,Jovanović,M,1990-07-15,clan-147769@seds.data,2017-06-17
147770,Stefan,Petrović,M,1998-04-10,clan-147770@seds.data,2018-01-11
147771,Ana,Nikolić,Ž,1980-01-31,clan-147771@seds.data,2017-01-27
147772,Jelena,Marković,Ž,1998-05-02,clan-147772@seds.data,2016-05-30
147774,Milica,Stojanović,Ž,1998-08-29,clan-147774@seds.data,2017-08-19
147775,Marija,Nikolić,Ž,1990-08-22,clan-147775@seds.data,2016-07-31
147776,Milica,Marković,Ž,1998-10-18,clan-147776@seds.data,2018-01-02
147777,Marko,Petrović,M,1951-07-16,clan-147777@seds.data,2016-11-07
147778,Marko,Pavlović,M,1960-05-31,clan-147778@seds.data,2017-04-10
147779,Milica,Stojanović,Ž,1998-10-21,clan-147779@seds.data,2016-04-25
147780,Ana,Petrović,Ž,1980-10-29,clan-147780@seds.data,2017-05-31
147781,Marija,Petrović,Ž,1970-10-12,clan-147781@seds.data,2017-10-14
147782,Ana,Marković,Ž,1990-02-17,clan-147782@seds.data,2016-05-24
147784,Jelena,Pavlović,N,1970-02-25,clan-147784@seds.data,2018-02-07
147785,Aleksandar,Ilić,M,1970-06-22,clan-147785@seds.data,2016-07-16
147786,Stefan,Petrović,M,1998-05-01,clan-147786@seds.data,2017-05-16
147787,Milica,Nikolić,Ž,1990-11-23,clan-147787@seds.data,2018-05-16
147788,Ivana,Petrović,Ž,1998-10-26,clan-147788@seds.data,2017-05-21
147789,Aleksandar,Jovanović,M,1980-12-06,clan-147789@seds.data,2016-08-11
147790,Tamara,Marković,Ž,1970-06-24,clan-147790@seds.data,2017-06-30
147791,Marko,Stojanović,M,1960-08-14,clan-147791@seds.data,2016-05-03
147792,Milica,Ilić,Ž,1980-03-22,clan-147792@seds.data,2018-03-06
147793,Ana,Jovanović,Ž,1990-12-15,clan-147793@seds.data,2017-10-20
147794,Ivana,Pavlović,Ž,1998-01-30,clan-147794@seds.data,2017-09-30
147795,Ana,Marković,Ž,1998-04-23,clan-147795@seds.data,2017-08-30
147796,Marko,Ilić,M,1998-08-28,clan-147796@seds.data,2018-12-08
147797,Ivana,Ilić,Ž,1970-08-18,clan-147797@seds.data,2017-11-08
147798,Ana,Pavlović,Ž,1998-07-15,clan-147798@seds.data,2016-10-17
147799,Milan,Marković,M,1998-10-09,clan-147799@seds.data,2017-09-15
147800,Ivana,Nikolić,Ž,1998-12-24,clan-147800@seds.data,2017-10-11
147801,Marija,Pavlović,Ž,1998-05-04,clan-147801@seds.data,2017-01-11
147802,Tamara,Petrović,Ž,1980-09-12,clan-147802@seds.data,2017-04-13
147804,Ana,Jovanović,Ž,1998-01-19,clan-147804@seds.data,2016-11-12
147805,Jelena,Nikolić,Ž,1998-08-25,clan-147805@seds.data,2016-06-20
147806,Milan,Jovanović,M,1960-07-11,clan-147806@seds.data,2017-08-23
147807,Aleksandar,Jovanović,M,1998-01-22,clan-147807@seds.data,2017-04-16
147808,Nikola,Petrović,M,1970-07-11,clan-147808@seds.data,2017-07-11
147809,Luka,Ilić,M,1998-10-15,clan-147809@seds.data,2017-09-09
147810,Nikola,Jovanović,M,1980-02-29,clan-147810@seds.data,2017-06-20
147811,Marko,Pavlović,M,1980-03-26,clan-147811@seds.data,2019-10-23
147812,Ana,Nikolić,Ž,1998-04-28,clan-147812@seds.data,2017-05-19
147813,Ivana,Petrović,Ž,1998-01-23,clan-147813@seds.data,2017-07-02
147816,Marija,Ilić,Ž,1990-05-07,clan-147816@seds.data,2017-09-21
147817,Stefan,Nikolić,M,1990-09-12,clan-147817@seds.data,2016-09-22
147818,Nikola,Petrović,M,1998-11-26,clan-147818@seds.data,2018-09-18
147819,Marija,Marković,Ž,1990-04-22,clan-147819@seds.data,2016-02-25
147822,Milica,Ilić,Ž,1990-12-22,clan-147822@seds.data,2016-04-10
147823,Ana,Ilić,Ž,1990-10-04,clan-147823@seds.data,2016-12-15
147824,Milica,Nikolić,Ž,1998-07-24,clan-147824@seds.data,2018-02-05
147825,Tamara,Marković,Ž,1980-09-09,clan-147825@seds.data,2016-08-14
147826,Milan,Nikolić,N,1960-10-27,clan-147826@seds.data,2016-02-21
147827,Ivana,Petrović,Ž,1998-01-30,clan-147827@seds.data,2017-01-16
147828,Milan,Stojanović,N,1971-01-08,clan-147828@seds.data,2017-02-25
147830,Luka,Jovanović,M,1998-12-29,clan-147830@seds.data,2017-09-15
147832,Ivana,Pavlović,Ž,1951-02-12,clan-147832@seds.data,2016-12-27
147833,Nikola,Pavlović,M,1960-09-22,clan-147833@seds.data,2019-08-22
147834,Tamara,Marković,Ž,1990-06-05,clan-147834@seds.data,2018-01-23
147835,Jelena,Stojanović,Ž,1980-03-01,clan-147835@seds.data,2017-10-02
147836,Milica,Ilić,Ž,1970-08-15,clan-147836@seds.data,2016-05-27
147837,Ivana,Ilić,Ž,1990-01-16,clan-147837@seds.data,2017-07-29
147838,Nikola,Ilić,M,1960-11-03,clan-147838@seds.data,2017-05-11
147839,Nikola,Nikolić,M,1991-01-05,clan-147839@seds.data,2016-11-06
147841,Ivana,Stojanović,Ž,1980-05-06,clan-147841@seds.data,2016-06-22
147842,Aleksandar,Stojanović,M,1990-03-13,clan-147842@seds.data,2018-01-08
147843,Marija,Marković,N,1990-12-08,clan-147843@seds.data,2017-07-30
147844,Tamara,Nikolić,Ž,1951-10-20,clan-147844@seds.data,2017-04-29
147846,Ana,Jovanović,Ž,1960-12-14,clan-147846@seds.data,2016-11-24
147847,Milica,Petrović,Ž,1980-09-23,clan-147847@seds.data,2016-06-04
147849,Ivana,Stojanović,Ž,1980-06-04,clan-147849@seds.data,2016-12-15
147850,Milan,Petrović,M,1980-11-25,clan-147850@seds.data,2017-06-16
147851,Ana,Stojanović,Ž,1998-12-18,clan-147851@seds.data,2016-02-24
147852,Ivana,Nikolić,Ž,1999-01-03,clan-147852@seds.data,2018-05-28
147854,Marija,Ilić,Ž,1961-01-03,clan-147854@seds.data,2017-12-17
147855,Aleksandar,Petrović,M,1970-04-11,clan-147855@seds.data,2017-03-17
147856,Milica,Ilić,Ž,1998-03-17,clan-147856@seds.data,2017-10-19
147857,Nikola,Stojanović,M,1990-08-07,clan-147857@seds.data,2016-12-10
147858,Nikola,Pavlović,M,1998-12-24,clan-147858@seds.data,2016-05-29
147859,Ana,Nikolić,Ž,1990-07-25,clan-147859@seds.data,2016-04-18
147860,Jelena,Jovanović,Ž,1990-11-24,clan-147860@seds.data,2016-11-01
147861,Milan,Nikolić,M,1990-10-19,clan-147861@seds.data,2016-07-30
147862,Stefan,Ilić,M,1998-07-31,clan-147862@seds.data,2016-03-24
147863,Milica,Jovanović,Ž,1960-09-15,clan-147863@seds.data,2016-08-03
147864,Stefan,Marković,M,1970-08-06,clan-147864@seds.data,2018-03-13
147865,Ivana,Jovanović,Ž,1980-06-08,clan-147865@seds.data,2018-01-13
147866,Ivana,Ilić,Ž,1990-11-03,clan-147866@seds.data,2017-06-12
147867,Aleksandar,Jovanović,M,1960-10-26,clan-147867@seds.data,2017-11-08
147868,Jelena,Ilić,Ž,1990-01-18,clan-147868@seds.data,2017-06-24
147869,Tamara,Pavlović,Ž,1998-08-04,clan-147869@seds.data,2017-11-24
147870,Marija,Stojanović,Ž,1990-05-14,clan-147870@seds.data,2017-10-27
147872,Milan,Ilić,M,1980-08-08,clan-147872@seds.data,2017-02-19
147873,Luka,Pavlović,M,1960-11-29,clan-147873@seds.data,2018-04-26
147874,Marija,Jovanović,Ž,1998-05-21,clan-147874@seds.data,2017-07-03
147875,Ivana,Nikolić,Ž,1990-06-13,clan-147875@seds.data,2017-07-16
147876,Tamara,Jovanović,Ž,1951-07-27,clan-147876@seds.data,2017-12-23
147877,Tamara,Marković,Ž,1980-09-25,clan-147877@seds.data,2017-02-25
147878,Milan,Stojanović,M,1990-07-06,clan-147878@seds.data,2017-01-15
147879,Tamara,Jovanović,Ž,1990-10-15,clan-147879@seds.data,2017-08-18
147880,Ana,Petrović,Ž,1998-02-21,clan-147880@seds.data,2017-03-12
147881,Marija,Petrović,Ž,1998-10-28,clan-147881@seds.data,2017-03-16
147882,Jelena,Nikolić,Ž,1970-11-21,clan-147882@seds.data,2017-05-03
147883,Milica,Marković,Ž,1990-08-16,clan-147883@seds.data,2018-02-12
147884,Aleksandar,Marković,M,1998-08-28,clan-147884@seds.data,2018-01-21
147885,Ivana,Nikolić,N,1970-11-28,clan-147885@seds.data,2017-04-07
147886,Aleksandar,Pavlović,M,1980-09-18,clan-147886@seds.data,2017-04-11
147887,Milan,Nikolić,M,1990-04-15,clan-147887@seds.data,2017-05-29
147889,Marija,Pavlović,Ž,1998-03-04,clan-147889@seds.data,2017-07-28
147890,Ivana,Ilić,Ž,1998-07-25,clan-147890@seds.data,2016-08-27
147891,Milica,Stojanović,Ž,1998-06-07,clan-147891@seds.data,2016-04-26
147893,Marko,Stojanović,N,1980-05-22,clan-147893@seds.data,2017-10-06
147894,Milica,Petrović,Ž,1998-07-17,clan-147894@seds.data,2017-09-16
147895,Luka,Jovanović,M,1960-03-24,clan-147895@seds.data,2016-07-17
147896,Ivana,Nikolić,Ž,1998-02-12,clan-147896@seds.data,2017-01-24
147897,Marija,Stojanović,Ž,1960-08-06,clan-147897@seds.data,2016-07-18
147898,Ivana,Ilić,Ž,1960-10-04,clan-147898@seds.data,2017-12-02
147899,Stefan,Pavlović,M,1998-06-27,clan-147899@seds.data,2017-05-27
147900,Nikola,Ilić,M,1951-12-22,clan-147900@seds.data,2017-12-29
147901,Tamara,Ilić,Ž,1998-09-19,clan-147901@seds.data,2017-07-02
147902,Ivana,Nikolić,Ž,1990-06-02,clan-147902@seds.data,2017-04-02
147903,Ana,Petrović,Ž,1980-10-02,clan-147903@seds.data,2017-02-01
147904,Tamara,Jovanović,Ž,1980-11-18,clan-147904@seds.data,2018-09-09
147905,Tamara,Pavlović,Ž,1998-10-05,clan-147905@seds.data,2016-09-22
147907,Jelena,Jovanović,Ž,1990-03-05,clan-147907@seds.data,2016-11-12
147909,Ana,Petrović,Ž,1998-09-30,clan-147909@seds.data,2019-02-07
147910,Jelena,Stojanović,Ž,1998-03-19,clan-147910@seds.data,2016-05-22
147911,Tamara,Pavlović,Ž,1990-09-28,clan-147911@seds.data,2017-11-15
147912,Luka,Nikolić,M,1990-03-25,clan-147912@seds.data,2017-01-29
147913,Ana,Pavlović,Ž,1960-10-13,clan-147913@seds.data,2016-04-29
147914,Jelena,Petrović,N,1951-01-27,clan-147914@seds.data,2017-06-17
147915,Marija,Petrović,Ž,1990-08-18,clan-147915@seds.data,2016-08-13
147916,Ana,Stojanović,Ž,1952-01-13,clan-147916@seds.data,2016-08-25
147917,Ana,Stojanović,Ž,1990-03-12,clan-147917@seds.data,2018-03-23
147918,Jelena,Nikolić,Ž,1998-11-20,clan-147918@seds.data,2016-06-04
147919,Ivana,Ilić,Ž,1998-03-10,clan-147919@seds.data,2018-01-17
147920,Tamara,Marković,Ž,1990-11-29,clan-147920@seds.data,2017-03-28
147921,Stefan,Petrović,M,1990-07-29,clan-147921@seds.data,2017-09-21
147922,Ivana,Petrović,Ž,1960-04-10,clan-147922@seds.data,2016-01-20
147923,Milan,Ilić,M,1998-10-16,clan-147923@seds.data,2018-05-06
147925,Ivana,Petrović,Ž,1980-08-20,clan-147925@seds.data,2017-06-27
147926,Jelena,Pavlović,Ž,1980-11-24,clan-147926@seds.data,2017-04-28
147927,Milan,Stojanović,M,1970-03-24,clan-147927@seds.data,2018-02-06
147928,Luka,Petrović,M,1980-05-16,clan-147928@seds.data,2017-06-27
147929,Ivana,Petrović,Ž,1960-08-28,clan-147929@seds.data,2016-06-13
147930,Marko,Pavlović,M,1998-01-20,clan-147930@seds.data,2017-05-26
147931,Milica,Jovanović,Ž,1990-02-17,clan-147931@seds.data,2017-10-30
147932,Milica,Ilić,Ž,1951-10-02,clan-147932@seds.data,2019-09-27
147933,Ivana,Ilić,Ž,1998-07-12,clan-147933@seds.data,2018-03-05
147934,Ana,Ilić,Ž,1990-10-10,clan-147934@seds.data,2016-02-16
147935,Ivana,Nikolić,Ž,1998-03-11,clan-147935@seds.data,2016-03-20
147936,Tamara,Marković,Ž,1990-12-08,clan-147936@seds.data,2016-08-09
147937,Tamara,Jovanović,Ž,1998-09-23,clan-147937@seds.data,2017-05-17
147938,Luka,Ilić,M,1970-12-09,clan-147938@seds.data,2017-11-15
147939,Nikola,Petrović,M,1970-09-18,clan-147939@seds.data,2016-02-25
147940,Aleksandar,Jovanović,M,1990-04-06,clan-147940@seds.data,2016-12-09
147942,Jelena,Stojanović,Ž,1960-06-01,clan-147942@seds.data,2016-09-13
147943,Ana,Jovanović,Ž,1980-06-21,clan-147943@seds.data,2017-06-28
147944,Milica,Jovanović,Ž,1970-11-10,clan-147944@seds.data,2017-07-04
147945,Stefan,Petrović,M,1990-04-18,clan-147945@seds.data,2016-07-30
147946,Nikola,Jovanović,M,1990-09-25,clan-147946@seds.data,2016-03-11
147947,Ivana,Nikolić,Ž,1998-12-03,clan-147947@seds.data,2016-09-04
147948,Jelena,Jovanović,Ž,1998-02-16,clan-147948@seds.data,2016-09-23
147949,Marija,Nikolić,Ž,1990-06-12,clan-147949@seds.data,2017-03-13
147950,Jelena,Pavlović,Ž,1990-04-04,clan-147950@seds.data,2016-06-13
147951,Jelena,Petrović,Ž,1998-09-26,clan-147951@seds.data,2016-11-17
147952,Tamara,Ilić,Ž,1970-11-12,clan-147952@seds.data,2017-11-22
147953,Aleksandar,Ilić,M,1990-05-31,clan-147953@seds.data,2017-03-18
147954,Milica,Jovanović,Ž,1951-08-15,clan-147954@seds.data,2016-07-25
147955,Tamara,Nikolić,Ž,1998-08-05,clan-147955@seds.data,2017-12-24
147956,Marija,Petrović,Ž,1998-07-11,clan-147956@seds.data,2017-11-28
147958,Milica,Jovanović,Ž,1998-10-03,clan-147958@seds.data,2018-05-23
147959,Ana,Marković,Ž,1990-04-26,clan-147959@seds.data,2016-12-29
147960,Aleksandar,Ilić,M,1998-05-17,clan-147960@seds.data,2016-09-16
147961,Tamara,Ilić,Ž,1990-08-15,clan-147961@seds.data,2017-06-28
147962,Ana,Pavlović,Ž,1998-10-25,clan-147962@seds.data,2017-07-23
147963,Ivana,Pavlović,Ž,1951-03-11,clan-147963@seds.data,2017-02-03
147964,Nikola,Ilić,M,1970-12-18,clan-147964@seds.data,2016-11-18
147965,Tamara,Stojanović,Ž,1990-10-26,clan-147965@seds.data,2016-11-20
147966,Tamara,Pavlović,Ž,1990-11-10,clan-147966@seds.data,2017-06-10
147967,Ivana,Jovanović,Ž,1990-05-11,clan-147967@seds.data,2017-11-07
147968,Marija,Stojanović,Ž,1998-08-01,clan-147968@seds.data,2016-03-10
147969,Jelena,Stojanović,Ž,1998-01-27,clan-147969@seds.data,2016-04-21
147970,Milica,Stojanović,N,1990-03-11,clan-147970@seds.data,2016-07-16
147971,Ana,Pavlović,Ž,1976-02-05,clan-147971@seds.data,2019-11-27
147973,Stefan,Ilić,M,1980-03-23,clan-147973@seds.data,2016-02-06
147974,Jelena,Nikolić,Ž,1990-10-28,clan-147974@seds.data,2017-12-21
147976,Jelena,Petrović,N,1980-02-18,clan-147976@seds.data,2016-09-20
147977,Milica,Petrović,Ž,1990-05-07,clan-147977@seds.data,2017-10-13
147979,Aleksandar,Marković,M,1998-03-19,clan-147979@seds.data,2016-11-27
147980,Milan,Pavlović,M,1961-01-03,clan-147980@seds.data,2017-07-23
147981,Marija,Marković,Ž,1960-03-23,clan-147981@seds.data,2016-06-04
147982,Marija,Pavlović,Ž,1990-05-13,clan-147982@seds.data,2017-10-23
147983,Ana,Marković,Ž,1960-07-01,clan-147983@seds.data,2018-02-14
147984,Milan,Stojanović,M,1998-10-30,clan-147984@seds.data,2016-07-13
147985,Jelena,Stojanović,Ž,1998-08-14,clan-147985@seds.data,2016-11-29
147986,Marija,Pavlović,Ž,1980-05-01,clan-147986@seds.data,2017-09-15
147987,Tamara,Petrović,Ž,1990-12-12,clan-147987@seds.data,2016-07-31
147988,Milica,Jovanović,Ž,1980-12-18,clan-147988@seds.data,2016-05-01
147989,Marija,Stojanović,Ž,1960-01-31,clan-147989@seds.data,2017-11-22
147990,Milan,Petrović,M,1990-10-07,clan-147990@seds.data,2016-06-14
147991,Milica,Ilić,Ž,1990-07-05,clan-147991@seds.data,2018-01-04
147992,Milica,Stojanović,Ž,1990-09-11,clan-147992@seds.data,2016-06-27
147993,Stefan,Ilić,M,1970-10-20,clan-147993@seds.data,2016-05-28
147994,Tamara,Marković,Ž,1990-07-31,clan-147994@seds.data,2017-08-17
147995,Marko,Nikolić,M,1960-03-13,clan-147995@seds.data,2017-11-06
147996,Ivana,Petrović,Ž,1960-07-08,clan-147996@seds.data,2017-08-22
147997,Ivana,Pavlović,N,1960-12-11,clan-147997@seds.data,2016-11-18
147998,Luka,Ilić,M,1990-01-12,clan-147998@seds.data,2016-04-28
147999,Stefan,Nikolić,M,1990-01-31,clan-147999@seds.data,2016-08-23
148000,Ana,Marković,Ž,1980-02-20,clan-148000@seds.data,2017-03-01
148001,Milica,Jovanović,Ž,1998-11-23,clan-148001@seds.data,2016-07-29
148003,Ivana,Pavlović,Ž,1998-08-29,clan-148003@seds.data,2017-10-03
148004,Tamara,Nikolić,Ž,1990-06-14,clan-148004@seds.data,2016-12-24
148005,Jelena,Ilić,Ž,1998-10-06,clan-148005@seds.data,2018-09-27
148006,Milica,Nikolić,Ž,1990-11-04,clan-148006@seds.data,2016-06-03
148008,Jelena,Marković,Ž,1960-05-22,clan-148008@seds.data,2017-05-16
148009,Milica,Pavlović,Ž,1961-01-03,clan-148009@seds.data,2016-04-14
148011,Nikola,Nikolić,M,1970-07-23,clan-148011@seds.data,2018-01-12
148012,Milan,Petrović,M,1998-01-27,clan-148012@seds.data,2016-11-24
148013,Milica,Pavlović,Ž,1990-03-18,clan-148013@seds.data,2017-02-06
148014,Milica,Stojanović,Ž,1990-03-03,clan-148014@seds.data,2016-04-14
148015,Milica,Ilić,Ž,1960-05-08,clan-148015@seds.data,2018-02-10
148016,Milica,Pavlović,Ž,1998-11-19,clan-148016@seds.data,2016-09-02
148017,Ana,Stojanović,Ž,1998-12-16,clan-148017@seds.data,2017-04-17
148018,Ana,Jovanović,Ž,1998-04-21,clan-148018@seds.data,2016-10-04
148019,Nikola,Marković,M,1990-11-04,clan-148019@seds.data,2016-06-23
148020,Ana,Marković,Ž,1970-03-23,clan-148020@seds.data,2017-08-22
148021,Marija,Petrović,Ž,1951-05-29,clan-148021@seds.data,2017-01-06
148022,Tamara,Jovanović,N,1998-02-09,clan-148022@seds.data,2016-10-09
148023,Jelena,Jovanović,Ž,1990-10-03,clan-148023@seds.data,2016-09-10
148024,Luka,Ilić,M,1940-10-01,clan-148024@seds.data,2017-10-13
148025,Ivana,Marković,Ž,1970-03-26,clan-148025@seds.data,2016-08-11
148026,Jelena,Jovanović,Ž,1960-03-21,clan-148026@seds.data,2017-08-14
148027,Milica,Petrović,N,1980-05-27,clan-148027@seds.data,2016-04-14
148029,Marija,Marković,Ž,1998-06-30,clan-148029@seds.data,2016-10-07
148030,Milica,Ilić,Ž,1999-01-03,clan-148030@seds.data,2017-01-15
148031,Ana,Petrović,Ž,1998-03-11,clan-148031@seds.data,2017-03-30
148032,Milica,Pavlović,Ž,1970-04-03,clan-148032@seds.data,2016-05-21
148033,Tamara,Nikolić,N,1960-09-30,clan-148033@seds.data,2017-12-20
148034,Ana,Stojanović,Ž,1990-06-06,clan-148034@seds.data,2016-12-25
148035,Jelena,Ilić,Ž,1970-07-22,clan-148035@seds.data,2016-10-23
148036,Marko,Marković,M,1998-05-30,clan-148036@seds.data,2017-09-20
148037,Luka,Marković,M,1998-11-27,clan-148037@seds.data,2017-03-30
148038,Luka,Stojanović,M,1970-05-28,clan-148038@seds.data,2017-01-08
148039,Milica,Petrović,Ž,1960-08-22,clan-148039@seds.data,2018-03-18
148040,Ana,Nikolić,Ž,1990-11-12,clan-148040@seds.data,2018-04-17
148041,Milan,Jovanović,M,1998-07-04,clan-148041@seds.data,2016-09-25
148042,Marija,Marković,Ž,1990-05-18,clan-148042@seds.data,2017-01-15
148043,Ivana,Stojanović,Ž,1990-06-03,clan-148043@seds.data,2017-05-17
148044,Marko,Stojanović,M,1998-06-13,clan-148044@seds.data,2016-09-10
148046,Ivana,Ilić,Ž,1998-06-02,clan-148046@seds.data,2018-02-03
148047,Luka,Nikolić,M,1998-12-27,clan-148047@seds.data,2016-02-09
148048,Aleksandar,Pavlović,M,1998-06-17,clan-148048@seds.data,2017-02-05
148049,Tamara,Marković,Ž,1998-04-24,clan-148049@seds.data,2017-10-31
148050,Tamara,Pavlović,Ž,1998-04-13,clan-148050@seds.data,2018-03-08
148051,Ana,Ilić,Ž,1990-08-27,clan-148051@seds.data,2016-03-21
148052,Stefan,Pavlović,M,1980-05-29,clan-148052@seds.data,2017-11-14
148053,Tamara,Ilić,Ž,1990-03-04,clan-148053@seds.data,2016-07-24
148054,Tamara,Jovanović,Ž,1990-02-26,clan-148054@seds.data,2016-03-27
148055,Milica,Nikolić,Ž,1960-11-12,clan-148055@seds.data,2017-07-21
148056,Milan,Jovanović,N,1998-10-12,clan-148056@seds.data,2016-07-17
148057,Tamara,Petrović,Ž,1998-09-18,clan-148057@seds.data,2017-10-31
148058,Jelena,Jovanović,Ž,1960-10-23,clan-148058@seds.data,2017-09-03
148059,Stefan,Nikolić,M,1970-09-23,clan-148059@seds.data,2017-02-20
148060,Milica,Stojanović,Ž,1960-08-03,clan-148060@seds.data,2016-07-10
148061,Milan,Marković,M,1998-10-18,clan-148061@seds.data,2017-05-03
148062,Jelena,Nikolić,Ž,1990-11-27,clan-148062@seds.data,2017-02-14
148063,Stefan,Ilić,M,1998-03-11,clan-148063@seds.data,2017-06-12
148064,Milan,Jovanović,M,1998-07-03,clan-148064@seds.data,2017-07-28
148065,Marko,Stojanović,M,1980-03-12,clan-148065@seds.data,2017-09-13
148066,Jelena,Stojanović,N,1998-02-09,clan-148066@seds.data,2019-11-30
148067,Milan,Nikolić,M,1951-01-31,clan-148067@seds.data,2016-12-13
148068,Ana,Stojanović,Ž,1970-02-17,clan-148068@seds.data,2016-05-15
148070,Milica,Stojanović,Ž,1998-12-23,clan-148070@seds.data,2018-03-09
148071,Ivana,Ilić,Ž,1970-08-25,clan-148071@seds.data,2018-03-28
148072,Marija,Ilić,Ž,1990-08-22,clan-148072@seds.data,2016-11-12
148073,Ivana,Jovanović,Ž,1998-08-04,clan-148073@seds.data,2017-09-21
148074,Milica,Ilić,Ž,1980-01-22,clan-148074@seds.data,2017-08-05
148075,Marija,Nikolić,Ž,1998-10-31,clan-148075@seds.data,2017-09-12
148076,Stefan,Ilić,M,1990-05-04,clan-148076@seds.data,2018-01-25
148077,Ivana,Petrović,Ž,1960-07-25,clan-148077@seds.data,2018-06-13
148079,Milica,Nikolić,Ž,1998-02-05,clan-148079@seds.data,2017-02-28
148080,Jelena,Jovanović,Ž,1998-02-03,clan-148080@seds.data,2016-09-24
148081,Aleksandar,Petrović,M,1970-01-31,clan-148081@seds.data,2017-08-28
148082,Stefan,Ilić,M,1998-07-23,clan-148082@seds.data,2019-11-17
148083,Milan,Pavlović,M,1998-09-15,clan-148083@seds.data,2016-09-02
148086,Tamara,Marković,Ž,1998-02-25,clan-148086@seds.data,2017-09-13
148087,Ivana,Ilić,Ž,1980-03-05,clan-148087@seds.data,2017-01-24
148088,Tamara,Ilić,Ž,1998-12-12,clan-148088@seds.data,2017-11-08
148089,Nikola,Stojanović,M,1998-03-27,clan-148089@seds.data,2017-09-16
148090,Luka,Stojanović,M,1998-07-12,clan-148090@seds.data,2018-04-18
148091,Ivana,Pavlović,Ž,1990-03-07,clan-148091@seds.data,2016-05-12
148092,Ivana,Stojanović,Ž,1970-09-20,clan-148092@seds.data,2017-07-09
148094,Marko,Pavlović,M,1960-06-07,clan-148094@seds.data,2017-03-29
148095,Marko,Ilić,M,1951-10-23,clan-148095@seds.data,2016-08-07
148096,Ana,Stojanović,Ž,1998-09-17,clan-148096@seds.data,2016-05-22
148097,Tamara,Pavlović,Ž,1998-07-25,clan-148097@seds.data,2016-08-13
148098,Stefan,Ilić,M,1998-03-16,clan-148098@seds.data,2016-09-04
148099,Ana,Petrović,Ž,1998-01-17,clan-148099@seds.data,2017-12-14
148100,Jelena,Stojanović,Ž,1998-12-28,clan-148100@seds.data,2016-12-15
148101,Tamara,Pavlović,Ž,1990-08-06,clan-148101@seds.data,2016-07-17
148102,Ivana,Pavlović,Ž,1990-06-09,clan-148102@seds.data,2017-09-01
148104,Ana,Pavlović,Ž,1990-10-05,clan-148104@seds.data,2016-08-17
148105,Stefan,Petrović,M,1980-04-21,clan-148105@seds.data,2017-08-30
148106,Ivana,Ilić,Ž,1998-05-29,clan-148106@seds.data,2017-09-04
148107,Stefan,Nikolić,M,1951-07-29,clan-148107@seds.data,2016-06-20
148108,Tamara,Nikolić,Ž,1998-06-11,clan-148108@seds.data,2016-07-11
148109,Marko,Stojanović,M,1998-05-11,clan-148109@seds.data,2017-03-01
148110,Jelena,Nikolić,Ž,1990-09-14,clan-148110@seds.data,2017-02-12
148111,Aleksandar,Marković,M,1980-07-31,clan-148111@seds.data,2017-09-08
148112,Marija,Petrović,Ž,1951-10-11,clan-148112@seds.data,2016-05-27
148113,Marko,Pavlović,M,1980-04-15,clan-148113@seds.data,2017-10-16
148114,Marija,Jovanović,Ž,1951-04-06,clan-148114@seds.data,2016-09-21
148115,Marija,Pavlović,Ž,1998-10-12,clan-148115@seds.data,2016-06-23
148116,Stefan,Nikolić,M,1951-12-29,clan-148116@seds.data,2018-07-14
148118,Milica,Pavlović,Ž,1998-10-23,clan-148118@seds.data,2017-06-08
